#species: Scientific name.
#average_mira: Average abundance relative to the major isoform by 5% bins.
#framepreserving_proportion: Proportion of frame-preserving spliced variants.
#XerrorBar: Standard deviation on x axis.
#intervalle: Intervalle of the abundance relative to the major isoform.
#Freq: Number of spliced variants by bins.
species	average_mira	framepreserving_proportion	XerrorBar	intervalle	Freq
Anoplophora_glabripennis	0.155183039480004	0.695970695970696	0.00175316642245965	(0.111,0.213]	273
Anoplophora_glabripennis	0.326159248019157	0.85036496350365	0.00474771290294332	(0.213,0.494]	274
Bombyx_mori	0.0000381211733450107	0.388429752066116	0.00000139527147639546	[4.9e-07,9.39e-05]	363
Bombyx_mori	0.000165600282626495	0.325966850828729	0.00000243872898782568	(9.39e-05,0.00026]	362
Bombyx_mori	0.000394850899932047	0.370879120879121	0.00000436219099786734	(0.00026,0.000546]	364
Bombyx_mori	0.000711140914608435	0.343490304709141	0.00000512412892780176	(0.000546,0.000882]	361
Bombyx_mori	0.0010728321138527	0.352617079889807	0.00000622826052926325	(0.000882,0.00129]	363
Bombyx_mori	0.00155728651828774	0.37292817679558	0.00000831753416382374	(0.00129,0.00183]	362
Bombyx_mori	0.00213875865602406	0.325068870523416	0.00000997656930564627	(0.00183,0.00248]	363
Bombyx_mori	0.00284140725769318	0.336088154269972	0.0000109477940052697	(0.00248,0.00324]	363
Bombyx_mori	0.00366111422093239	0.38121546961326	0.00001435517478741	(0.00324,0.00415]	362
Bombyx_mori	0.00470883076113279	0.361878453038674	0.0000180981639796536	(0.00415,0.0053]	362
Bombyx_mori	0.00606504586466837	0.367403314917127	0.0000249931423022899	(0.0053,0.00691]	362
Bombyx_mori	0.00788929805726035	0.390710382513661	0.0000314771364205267	(0.00691,0.00893]	366
Bombyx_mori	0.010288373306271	0.32033426183844	0.0000456235005184977	(0.00893,0.0119]	359
Bombyx_mori	0.0138305467470994	0.325068870523416	0.0000650027985082189	(0.0119,0.016]	363
Bombyx_mori	0.0192304699022685	0.294765840220386	0.000104861898185971	(0.016,0.0231]	363
Bombyx_mori	0.0288667726326402	0.397849462365591	0.000189169905078658	(0.0231,0.0357]	372
Bombyx_mori	0.0446972609191748	0.449720670391061	0.000301560791058809	(0.0357,0.0556]	358
Bombyx_mori	0.0754104087775331	0.497222222222222	0.00066880125164413	(0.0556,0.1]	360
Bombyx_mori	0.141488013511451	0.64066852367688	0.00143099594008113	(0.1,0.199]	359
Bombyx_mori	0.325952859425671	0.801652892561983	0.00442286839097319	(0.199,0.497]	363
Aedes_aegypti	0.0000347704220694081	0.349162011173184	0.0000012057282060585	[1.46e-06,7.67e-05]	358
Aedes_aegypti	0.000121027096564684	0.393854748603352	0.00000137200964714223	(7.67e-05,0.000164]	358
Aedes_aegypti	0.00021042005975433	0.310924369747899	0.00000144976815938946	(0.000164,0.000259]	357
Aedes_aegypti	0.000311474485502951	0.329608938547486	0.00000170677648159709	(0.000259,0.00037]	358
Aedes_aegypti	0.000425584655606888	0.312849162011173	0.00000191477965781333	(0.00037,0.000489]	358
Aedes_aegypti	0.000564069344649612	0.316526610644258	0.00000239279766300285	(0.000489,0.000646]	357
Aedes_aegypti	0.000725199961920647	0.310055865921788	0.00000247981163627856	(0.000646,0.000809]	358
Aedes_aegypti	0.000920059543208671	0.354748603351955	0.00000386916295599305	(0.000809,0.00105]	358
Aedes_aegypti	0.00118319240829712	0.358543417366947	0.00000452918731720998	(0.00105,0.00134]	357
Aedes_aegypti	0.00151800094539398	0.343575418994413	0.00000585629670329599	(0.00134,0.00172]	358
Aedes_aegypti	0.00196917430012021	0.346368715083799	0.00000803449226296512	(0.00172,0.00223]	358
Aedes_aegypti	0.0026052660428318	0.333333333333333	0.0000113225572118131	(0.00223,0.00302]	357
Aedes_aegypti	0.00350738974712714	0.374301675977654	0.0000161540254498051	(0.00302,0.00405]	358
Aedes_aegypti	0.00484712911377969	0.349162011173184	0.0000278531970682401	(0.00405,0.00587]	358
Aedes_aegypti	0.00711873041466291	0.34733893557423	0.0000436134758402278	(0.00587,0.00881]	357
Aedes_aegypti	0.0116579474480516	0.343575418994413	0.000103719667669085	(0.00881,0.0158]	358
Aedes_aegypti	0.0238788989565973	0.460893854748603	0.000288996174645608	(0.0158,0.0348]	358
Aedes_aegypti	0.0558376891625948	0.507002801120448	0.000772000555989886	(0.0348,0.0835]	357
Aedes_aegypti	0.140687134845332	0.715083798882682	0.00201889324423079	(0.0835,0.217]	358
Aedes_aegypti	0.348212704153148	0.857541899441341	0.00414651303465653	(0.217,0.497]	358
Ceratitis_capitata	0.0000897367550244748	0.317073170731707	0.0000025003804697478	[3.03e-07,0.000179]	410
Ceratitis_capitata	0.00026515627863289	0.353658536585366	0.00000234025783586501	(0.000179,0.000345]	410
Ceratitis_capitata	0.00044487368924406	0.302439024390244	0.00000289880244604601	(0.000345,0.000548]	410
Ceratitis_capitata	0.000648677996766297	0.315403422982885	0.00000290732845771927	(0.000548,0.000755]	409
Ceratitis_capitata	0.000875167249123343	0.309756097560976	0.00000331061778870389	(0.000755,0.000986]	410
Ceratitis_capitata	0.00113736999228769	0.303398058252427	0.000004278410642279	(0.000986,0.00129]	412
Ceratitis_capitata	0.00144538021116027	0.307125307125307	0.0000044938885862895	(0.00129,0.00163]	407
Ceratitis_capitata	0.00180218598719654	0.285365853658537	0.0000050052370953321	(0.00163,0.00199]	410
Ceratitis_capitata	0.00221504808184133	0.334939759036145	0.00000688725833987049	(0.00199,0.00246]	415
Ceratitis_capitata	0.0027801993771976	0.358024691358025	0.00000924822370310222	(0.00246,0.00311]	405
Ceratitis_capitata	0.00350141832720207	0.330917874396135	0.0000116990088447806	(0.00311,0.00391]	414
Ceratitis_capitata	0.00439784866722587	0.339066339066339	0.0000142779698900087	(0.00391,0.0049]	407
Ceratitis_capitata	0.00561935847619499	0.321951219512195	0.0000211221796641165	(0.0049,0.00637]	410
Ceratitis_capitata	0.00737152298468318	0.308068459657702	0.0000306405112456289	(0.00637,0.00847]	409
Ceratitis_capitata	0.0102041153938394	0.338199513381995	0.0000517786266353257	(0.00847,0.0122]	411
Ceratitis_capitata	0.0150570070912359	0.344660194174757	0.0000949931762631102	(0.0122,0.0189]	412
Ceratitis_capitata	0.0250130638936071	0.358910891089109	0.000206171935336697	(0.0189,0.0335]	404
Ceratitis_capitata	0.0484645498436706	0.429268292682927	0.000484812044505408	(0.0335,0.07]	410
Ceratitis_capitata	0.111698684809454	0.651219512195122	0.00150167414958219	(0.07,0.175]	410
Ceratitis_capitata	0.309809653719971	0.758536585365854	0.00461459767422712	(0.175,0.497]	410
Lucilia_cuprina	0.0000522432534808112	0.333333333333333	0.00000222203841407278	[1.49e-06,0.000108]	234
Lucilia_cuprina	0.000168837975404516	0.296137339055794	0.00000231697719577869	(0.000108,0.000228]	233
Lucilia_cuprina	0.00028986204389229	0.248927038626609	0.00000241542757048385	(0.000228,0.000357]	233
Lucilia_cuprina	0.000435697993065604	0.311965811965812	0.00000297232844425311	(0.000357,0.00051]	234
Lucilia_cuprina	0.00060933914603744	0.304721030042918	0.00000398885684132546	(0.00051,0.000715]	233
Lucilia_cuprina	0.000833294345589571	0.290598290598291	0.0000047158953048368	(0.000715,0.000971]	234
Lucilia_cuprina	0.00114083401928204	0.299145299145299	0.00000625995110881261	(0.000971,0.00132]	234
Lucilia_cuprina	0.0015321088649656	0.309012875536481	0.00000841741335438362	(0.00132,0.00175]	233
Lucilia_cuprina	0.00201054900187778	0.275862068965517	0.0000102862276595228	(0.00175,0.0023]	232
Lucilia_cuprina	0.00259304991581455	0.294871794871795	0.0000128724391731306	(0.0023,0.00295]	234
Lucilia_cuprina	0.00338686169987085	0.345991561181435	0.0000176725460803513	(0.00295,0.00388]	237
Lucilia_cuprina	0.00444963739521183	0.366812227074236	0.0000230296142988667	(0.00388,0.00504]	229
Lucilia_cuprina	0.00609902468180231	0.373390557939914	0.0000393832904346758	(0.00504,0.00712]	233
Lucilia_cuprina	0.00855608229871507	0.299145299145299	0.000062024165647511	(0.00712,0.0103]	234
Lucilia_cuprina	0.0128474743025879	0.321888412017167	0.000106403037685739	(0.0103,0.0158]	233
Lucilia_cuprina	0.0198560036724344	0.433476394849785	0.000176346638817988	(0.0158,0.0254]	233
Lucilia_cuprina	0.0352160363783751	0.465811965811966	0.000391237801833467	(0.0254,0.0459]	234
Lucilia_cuprina	0.0711352382551029	0.566523605150215	0.00104914154247962	(0.0459,0.102]	233
Lucilia_cuprina	0.164681180707094	0.759656652360515	0.00258950481753993	(0.102,0.238]	233
Lucilia_cuprina	0.358738937150439	0.833333333333333	0.00503823081587192	(0.238,0.498]	234
Musca_domestica	0.0000726898883520239	0.329545454545455	0.00000388454982671515	[4.55e-06,0.000178]	176
Musca_domestica	0.000271975426311904	0.291428571428571	0.00000402677963177321	(0.000178,0.000369]	175
Musca_domestica	0.000470834800831685	0.291428571428571	0.00000503175013132815	(0.000369,0.000594]	175
Musca_domestica	0.000714652783284742	0.314285714285714	0.00000579091783304987	(0.000594,0.000854]	175
Musca_domestica	0.000997070944357845	0.320224719101124	0.00000621399729143003	(0.000854,0.00114]	178
Musca_domestica	0.0013432387022445	0.262857142857143	0.00000849675568322337	(0.00114,0.00153]	175
Musca_domestica	0.00173643116976144	0.335260115606936	0.0000093522458453365	(0.00153,0.00197]	173
Musca_domestica	0.00223853312313646	0.344632768361582	0.000012067073447512	(0.00197,0.00253]	177
Musca_domestica	0.00292749829484192	0.358381502890173	0.0000171708200062295	(0.00253,0.00332]	173
Musca_domestica	0.00376332430008342	0.342696629213483	0.0000211946703321934	(0.00332,0.00426]	178
Musca_domestica	0.00495695662184002	0.369942196531792	0.0000320307253755349	(0.00426,0.0057]	173
Musca_domestica	0.00667063020053068	0.268571428571429	0.0000421441121648453	(0.0057,0.00765]	175
Musca_domestica	0.00901422458742898	0.331428571428571	0.0000631031719682446	(0.00765,0.0106]	175
Musca_domestica	0.0126985904337405	0.371428571428571	0.000114485116699368	(0.0106,0.0156]	175
Musca_domestica	0.0194659522665594	0.426136363636364	0.000184569640006558	(0.0156,0.0239]	176
Musca_domestica	0.0306457927968889	0.377142857142857	0.000308408608292457	(0.0239,0.0385]	175
Musca_domestica	0.0533946864730518	0.455056179775281	0.000736427140030872	(0.0385,0.0714]	178
Musca_domestica	0.102464340700152	0.651162790697674	0.0013620030765315	(0.0714,0.136]	172
Musca_domestica	0.197020800046374	0.795454545454545	0.00291197708784001	(0.136,0.263]	176
Musca_domestica	0.367663098612011	0.857142857142857	0.00502681834701342	(0.263,0.497]	175
Drosophila_grimshawi	0.000131262537106616	0.274193548387097	0.00000830565526031137	[9.93e-06,0.000365]	124
Drosophila_grimshawi	0.000630273214172974	0.32258064516129	0.000014633164674692	(0.000365,0.000906]	124
Drosophila_grimshawi	0.00121427731510864	0.32258064516129	0.0000148043887580827	(0.000906,0.0015]	124
Drosophila_grimshawi	0.00182152128834468	0.274193548387097	0.0000176183665021266	(0.0015,0.00219]	124
Drosophila_grimshawi	0.00262613835079026	0.325396825396825	0.000023476665304769	(0.00219,0.00311]	126
Drosophila_grimshawi	0.00350772836599073	0.373983739837398	0.0000204076263099975	(0.00311,0.00389]	123
Drosophila_grimshawi	0.00444311028641699	0.344262295081967	0.0000309029560861844	(0.00389,0.00502]	122
Drosophila_grimshawi	0.00554978444539871	0.443548387096774	0.000029174673204936	(0.00502,0.00624]	124
Drosophila_grimshawi	0.00706304387642617	0.379032258064516	0.0000447344455047025	(0.00624,0.00789]	124
Drosophila_grimshawi	0.00890803182234938	0.44	0.0000551869895960651	(0.00789,0.01]	125
Drosophila_grimshawi	0.0112886743130316	0.455284552845528	0.0000729104600871242	(0.01,0.013]	123
Drosophila_grimshawi	0.014507824964504	0.392	0.0000902181127109171	(0.013,0.0161]	125
Drosophila_grimshawi	0.0188609506816105	0.540322580645161	0.000137212473815996	(0.0161,0.0213]	124
Drosophila_grimshawi	0.0249500393145597	0.467213114754098	0.000209545717948603	(0.0213,0.0289]	122
Drosophila_grimshawi	0.0345347805215218	0.512	0.000314411873572391	(0.0289,0.0405]	125
Drosophila_grimshawi	0.0520126853107499	0.5546875	0.000556470916697046	(0.0405,0.0625]	128
Drosophila_grimshawi	0.0815383038928948	0.647058823529412	0.000990955567219451	(0.0625,0.101]	119
Drosophila_grimshawi	0.136782953218339	0.75	0.00195116125412716	(0.101,0.183]	124
Drosophila_grimshawi	0.239970020055955	0.82258064516129	0.00333056127703267	(0.183,0.309]	124
Drosophila_grimshawi	0.393417626212967	0.959677419354839	0.00467798413941315	(0.309,0.499]	124
Drosophila_pseudoobscura	0.0000601094226128868	0.329087048832272	0.00000147275063472356	[3.55e-06,0.000111]	471
Drosophila_pseudoobscura	0.000155114623505783	0.333333333333333	0.00000116805429078297	(0.000111,0.0002]	471
Drosophila_pseudoobscura	0.000244739122043982	0.280254777070064	0.0000012296219118937	(0.0002,0.000292]	471
Drosophila_pseudoobscura	0.000340141170107234	0.370212765957447	0.00000142132809676799	(0.000292,0.000398]	470
Drosophila_pseudoobscura	0.000455065579518171	0.326963906581741	0.00000151133391955338	(0.000398,0.000513]	471
Drosophila_pseudoobscura	0.000577965546161879	0.269067796610169	0.00000185263522841734	(0.000513,0.000652]	472
Drosophila_pseudoobscura	0.000737428657745142	0.292110874200426	0.00000229701014376135	(0.000652,0.000826]	469
Drosophila_pseudoobscura	0.000926014317153686	0.342494714587738	0.00000274425907352211	(0.000826,0.00103]	473
Drosophila_pseudoobscura	0.00117265520876967	0.332622601279318	0.0000038333732655244	(0.00103,0.00132]	469
Drosophila_pseudoobscura	0.00149137420247674	0.339702760084926	0.00000482549800864581	(0.00132,0.00169]	471
Drosophila_pseudoobscura	0.00193003175009159	0.327659574468085	0.00000683989760086448	(0.00169,0.00221]	470
Drosophila_pseudoobscura	0.00250797187617876	0.343949044585987	0.00000850910300218873	(0.00221,0.00286]	471
Drosophila_pseudoobscura	0.00330978528882769	0.338983050847458	0.0000123963978097241	(0.00286,0.00377]	472
Drosophila_pseudoobscura	0.00440809000231548	0.345338983050847	0.0000184577093132718	(0.00377,0.00515]	472
Drosophila_pseudoobscura	0.00609014595915649	0.336886993603412	0.0000284504796040255	(0.00515,0.00722]	469
Drosophila_pseudoobscura	0.00909629652356764	0.376595744680851	0.0000545564653311954	(0.00722,0.0113]	470
Drosophila_pseudoobscura	0.0151793071423885	0.436170212765957	0.000128748479881652	(0.0113,0.0214]	470
Drosophila_pseudoobscura	0.0341889760120214	0.452229299363057	0.000419776461387745	(0.0214,0.0538]	471
Drosophila_pseudoobscura	0.0963247190701346	0.605095541401274	0.00134304830811973	(0.0538,0.158]	471
Drosophila_pseudoobscura	0.307545289289361	0.806794055201699	0.00452079197131187	(0.158,0.499]	471
Drosophila_suzukii	0.000086755660573495	0.330645161290323	0.00000312634882443703	[8.06e-06,0.000166]	248
Drosophila_suzukii	0.000243464893969956	0.326612903225806	0.00000288711667921406	(0.000166,0.000317]	248
Drosophila_suzukii	0.000384349562192058	0.319838056680162	0.00000262139480638957	(0.000317,0.000455]	247
Drosophila_suzukii	0.000538844715792798	0.310483870967742	0.00000312864124854887	(0.000455,0.000623]	248
Drosophila_suzukii	0.000715231736835699	0.323886639676113	0.00000343145989836706	(0.000623,0.000814]	247
Drosophila_suzukii	0.000912268490128844	0.346774193548387	0.00000373301838511487	(0.000814,0.00102]	248
Drosophila_suzukii	0.00114667337223999	0.281124497991968	0.00000463738712455685	(0.00102,0.00127]	249
Drosophila_suzukii	0.00142514794173598	0.402439024390244	0.00000564313269277401	(0.00127,0.00158]	246
Drosophila_suzukii	0.00179657716682922	0.356275303643725	0.00000822734755685372	(0.00158,0.00204]	247
Drosophila_suzukii	0.00228816387746607	0.318548387096774	0.00000951857704782634	(0.00204,0.00256]	248
Drosophila_suzukii	0.00288201204976303	0.384615384615385	0.000012182811018623	(0.00256,0.00322]	247
Drosophila_suzukii	0.00372549139976564	0.370967741935484	0.000020689080927582	(0.00322,0.00435]	248
Drosophila_suzukii	0.00514595686108694	0.42741935483871	0.0000320115245354825	(0.00435,0.00606]	248
Drosophila_suzukii	0.00744563440186687	0.366935483870968	0.000050425992762188	(0.00606,0.00885]	248
Drosophila_suzukii	0.0114327185509405	0.404858299595142	0.0000959927112387206	(0.00885,0.0143]	247
Drosophila_suzukii	0.0196324894990495	0.437246963562753	0.000224506081369089	(0.0143,0.0266]	247
Drosophila_suzukii	0.0404002953492067	0.497975708502024	0.000582440545520222	(0.0266,0.0586]	247
Drosophila_suzukii	0.0835932764995895	0.645161290322581	0.00108406890018228	(0.0586,0.117]	248
Drosophila_suzukii	0.178013465924871	0.801619433198381	0.00258840318200612	(0.117,0.253]	247
Drosophila_suzukii	0.373389867708758	0.870967741935484	0.00456636898811741	(0.253,0.5]	248
Drosophila_melanogaster	0.0000329660926382282	0.318051575931232	0.000000634714370672852	[2.08e-06,6.21e-05]	698
Drosophila_melanogaster	0.0000898792463298348	0.283667621776504	0.000000590007512544858	(6.21e-05,0.000116]	698
Drosophila_melanogaster	0.000143123309218611	0.283667621776504	0.000000582798223585525	(0.000116,0.000171]	698
Drosophila_melanogaster	0.000201769615923936	0.272206303724928	0.000000659210060108098	(0.000171,0.000232]	698
Drosophila_melanogaster	0.000263172333662693	0.312320916905444	0.000000699070921690353	(0.000232,0.000296]	698
Drosophila_melanogaster	0.000332101347414282	0.261802575107296	0.000000813181429371465	(0.000296,0.000373]	699
Drosophila_melanogaster	0.00041977876810747	0.305595408895265	0.00000105784572207376	(0.000373,0.000472]	697
Drosophila_melanogaster	0.000525945827988755	0.262857142857143	0.0000012515341119911	(0.000472,0.000584]	700
Drosophila_melanogaster	0.000655959165969365	0.270114942528736	0.00000161505303309979	(0.000584,0.000733]	696
Drosophila_melanogaster	0.000833397411864892	0.275071633237822	0.00000225552290293075	(0.000733,0.000932]	698
Drosophila_melanogaster	0.00105333109256594	0.30945558739255	0.00000266358790112663	(0.000932,0.00118]	698
Drosophila_melanogaster	0.00135209579080273	0.301859799713877	0.00000402349072651558	(0.00118,0.00155]	699
Drosophila_melanogaster	0.00179800152659824	0.314655172413793	0.00000554862861985744	(0.00155,0.00206]	696
Drosophila_melanogaster	0.00241120857828538	0.290598290598291	0.00000821145304875351	(0.00206,0.00282]	702
Drosophila_melanogaster	0.00341682856790117	0.314121037463977	0.0000139869946703643	(0.00282,0.00407]	694
Drosophila_melanogaster	0.00498604071141997	0.332857142857143	0.000022812779890012	(0.00407,0.00617]	700
Drosophila_melanogaster	0.00827273318251817	0.326149425287356	0.0000548322478657696	(0.00617,0.0111]	696
Drosophila_melanogaster	0.0172626790797884	0.368194842406877	0.000162398838305368	(0.0111,0.026]	698
Drosophila_melanogaster	0.0534799324378343	0.5	0.000840183139776648	(0.026,0.102]	698
Drosophila_melanogaster	0.258728824180132	0.777936962750716	0.00430853500562721	(0.102,0.498]	698
Athalia_rosae	0.000285376693351507	0.367983367983368	0.00000737453462646219	[1.07e-06,0.000568]	481
Athalia_rosae	0.000875492282273497	0.327083333333333	0.00000852834878570073	(0.000568,0.0012]	480
Athalia_rosae	0.00149789507260392	0.327800829875519	0.00000778767996079573	(0.0012,0.00182]	482
Athalia_rosae	0.0021646727042744	0.323590814196242	0.00000914113399707773	(0.00182,0.00252]	479
Athalia_rosae	0.00287091988630255	0.320247933884298	0.00000954039249659222	(0.00252,0.00324]	484
Athalia_rosae	0.00361620707619871	0.352201257861635	0.0000102593609911069	(0.00324,0.00401]	477
Athalia_rosae	0.00445365608208515	0.31055900621118	0.0000117140124112342	(0.00401,0.0049]	483
Athalia_rosae	0.00543230462615918	0.307531380753138	0.000014731773282838	(0.0049,0.006]	478
Athalia_rosae	0.00662418062647091	0.346938775510204	0.0000167541598579319	(0.006,0.00725]	490
Athalia_rosae	0.00806972349756036	0.320328542094456	0.0000225697361675424	(0.00725,0.00893]	487
Athalia_rosae	0.00992223441514082	0.338362068965517	0.0000264453095141403	(0.00893,0.011]	464
Athalia_rosae	0.0122311708677782	0.303719008264463	0.0000341900434867782	(0.011,0.0136]	484
Athalia_rosae	0.0154637580704629	0.318658280922432	0.0000561710330408035	(0.0136,0.0178]	477
Athalia_rosae	0.0204719584986662	0.321063394683027	0.0000784508834307956	(0.0178,0.0238]	489
Athalia_rosae	0.0276857712009217	0.34297520661157	0.000108793524523469	(0.0238,0.0323]	484
Athalia_rosae	0.03961690068153	0.377398720682303	0.000204633593657133	(0.0323,0.0484]	469
Athalia_rosae	0.0603325462321151	0.4625	0.000364625232413693	(0.0484,0.0753]	480
Athalia_rosae	0.0976231124652316	0.517671517671518	0.000709190283148875	(0.0753,0.131]	481
Athalia_rosae	0.182193584535813	0.665979381443299	0.00157645991680682	(0.131,0.25]	485
Athalia_rosae	0.35290035815943	0.796218487394958	0.00320877991995981	(0.25,0.498]	476
Cephus_cinctus	0.000083459953506517	0.319298245614035	0.00000120273007924333	[2.98e-06,0.000163]	1425
Cephus_cinctus	0.000238769736590588	0.311578947368421	0.00000114660261344173	(0.000163,0.000313]	1425
Cephus_cinctus	0.000387431121831334	0.290616246498599	0.00000112250769327637	(0.000313,0.000462]	1428
Cephus_cinctus	0.000540169470194264	0.30098452883263	0.00000118396849010474	(0.000462,0.000618]	1422
Cephus_cinctus	0.000705617296653892	0.316011235955056	0.00000135843090972083	(0.000618,0.000795]	1424
Cephus_cinctus	0.000893874081123328	0.305750350631136	0.00000156178340373393	(0.000795,0.001]	1426
Cephus_cinctus	0.00112322648149356	0.301052631578947	0.00000194470596143769	(0.001,0.00125]	1425
Cephus_cinctus	0.00139402445449334	0.289122807017544	0.00000227745776066724	(0.00125,0.00155]	1425
Cephus_cinctus	0.00171648661494373	0.290934645115952	0.00000283292015775578	(0.00155,0.00191]	1423
Cephus_cinctus	0.00213940574458158	0.316783216783217	0.00000356811778370315	(0.00191,0.00238]	1430
Cephus_cinctus	0.00265074498415464	0.297183098591549	0.00000448880553903589	(0.00238,0.00296]	1420
Cephus_cinctus	0.0033351215509868	0.298947368421053	0.00000597669231821982	(0.00296,0.00374]	1425
Cephus_cinctus	0.00424777079393693	0.296140350877193	0.00000853437210438052	(0.00374,0.00484]	1425
Cephus_cinctus	0.00559966411070412	0.29002808988764	0.0000123423195540559	(0.00484,0.00646]	1424
Cephus_cinctus	0.00763326134773558	0.295311406578027	0.0000195922734860855	(0.00646,0.00901]	1429
Cephus_cinctus	0.0110565502984748	0.277699859747546	0.0000351584078385209	(0.00901,0.0135]	1426
Cephus_cinctus	0.0172327929018471	0.315010570824524	0.0000623473102064345	(0.0135,0.0219]	1419
Cephus_cinctus	0.0302300045331889	0.308771929824561	0.000152487722521115	(0.0219,0.0419]	1425
Cephus_cinctus	0.0663392044795705	0.409122807017544	0.000469682436683328	(0.0419,0.106]	1425
Cephus_cinctus	0.241027078157465	0.642105263157895	0.0028157097620745	(0.106,0.497]	1425
Orussus_abietinus	0.000555973804854518	0.351206434316354	0.0000136626160283589	[2.18e-05,0.00102]	373
Orussus_abietinus	0.00151482531077419	0.297587131367292	0.0000144605093440635	(0.00102,0.00197]	373
Orussus_abietinus	0.00245698019847055	0.296791443850267	0.0000143656036022102	(0.00197,0.00293]	374
Orussus_abietinus	0.00342661532150401	0.378016085790885	0.0000146728369142827	(0.00293,0.00389]	373
Orussus_abietinus	0.0044043504481207	0.333333333333333	0.0000157468987209981	(0.00389,0.00493]	375
Orussus_abietinus	0.00548208120110685	0.287262872628726	0.0000161907824606491	(0.00493,0.00605]	369
Orussus_abietinus	0.00676206625634096	0.313829787234043	0.0000216556317532307	(0.00605,0.00752]	376
Orussus_abietinus	0.00818364121793884	0.310810810810811	0.0000209795419815804	(0.00752,0.00898]	370
Orussus_abietinus	0.00982498524342323	0.322916666666667	0.0000260114579276387	(0.00898,0.0108]	384
Orussus_abietinus	0.0118514054220096	0.322314049586777	0.0000326717821401053	(0.0108,0.0129]	363
Orussus_abietinus	0.0143384310675494	0.31266846361186	0.0000433322074986584	(0.0129,0.0158]	371
Orussus_abietinus	0.0177879278623672	0.332439678284182	0.0000587427012615359	(0.0158,0.0199]	373
Orussus_abietinus	0.0221578139562963	0.293010752688172	0.0000806443143158328	(0.0199,0.0251]	372
Orussus_abietinus	0.0285487387506445	0.364611260053619	0.000111906085937018	(0.0251,0.0326]	373
Orussus_abietinus	0.0378400228969093	0.366310160427808	0.00017095891640223	(0.0326,0.0435]	374
Orussus_abietinus	0.0514545010064832	0.389784946236559	0.000262328933200519	(0.0435,0.0619]	372
Orussus_abietinus	0.0761320954977859	0.41025641025641	0.000440235569952304	(0.0619,0.0909]	390
Orussus_abietinus	0.115512077362968	0.515406162464986	0.000826561300050468	(0.0909,0.146]	357
Orussus_abietinus	0.195892433483267	0.609164420485175	0.00176118741072041	(0.146,0.262]	371
Orussus_abietinus	0.369842721355405	0.780160857908847	0.00360730159625398	(0.262,0.497]	373
Nasonia_vitripennis	0.0000373354438177795	0.337087691069992	0.000000590556832358429	[1.19e-06,7.24e-05]	1243
Nasonia_vitripennis	0.000104075775647653	0.319097502014504	0.000000510604371037885	(7.24e-05,0.000136]	1241
Nasonia_vitripennis	0.000165200387316615	0.308373590982287	0.000000526011626367139	(0.000136,0.000198]	1242
Nasonia_vitripennis	0.000232753823051288	0.322866344605475	0.000000596365214220558	(0.000198,0.000269]	1242
Nasonia_vitripennis	0.000307584041344481	0.32395498392283	0.000000688661869920963	(0.000269,0.000351]	1244
Nasonia_vitripennis	0.000398065126986702	0.303225806451613	0.000000769754804276073	(0.000351,0.000447]	1240
Nasonia_vitripennis	0.000504030871760392	0.323671497584541	0.000000968909510009926	(0.000447,0.000565]	1242
Nasonia_vitripennis	0.000632892746228915	0.327961321514907	0.00000116346211097942	(0.000565,0.000708]	1241
Nasonia_vitripennis	0.000793809159444991	0.322866344605475	0.00000144950458680201	(0.000708,0.000891]	1242
Nasonia_vitripennis	0.00100900893255487	0.333601286173633	0.00000192080866621756	(0.000891,0.00113]	1244
Nasonia_vitripennis	0.00127210365630684	0.307258064516129	0.00000244703372643227	(0.00113,0.00143]	1240
Nasonia_vitripennis	0.00162165682178936	0.329307568438003	0.00000337856321956369	(0.00143,0.00185]	1242
Nasonia_vitripennis	0.00212141348659045	0.333065164923572	0.00000476016182250959	(0.00185,0.00243]	1243
Nasonia_vitripennis	0.00285318868139934	0.334677419354839	0.00000735470804611858	(0.00243,0.00335]	1240
Nasonia_vitripennis	0.00401945128931312	0.341384863123994	0.0000125405617260256	(0.00335,0.00484]	1242
Nasonia_vitripennis	0.00610912068792938	0.327710843373494	0.000023147506798179	(0.00484,0.00772]	1245
Nasonia_vitripennis	0.0104012160302946	0.362389023405973	0.0000490290376763362	(0.00772,0.0139]	1239
Nasonia_vitripennis	0.0214108323139571	0.380032206119163	0.000155736528220012	(0.0139,0.0335]	1242
Nasonia_vitripennis	0.0653130292128947	0.521739130434783	0.000666140011928229	(0.0335,0.118]	1242
Nasonia_vitripennis	0.266824033150712	0.748792270531401	0.00312957935353284	(0.118,0.499]	1242
Trichogramma_pretiosum	0.000306835502049158	0.315492957746479	0.00000664463732223034	[1.8e-05,0.000505]	355
Trichogramma_pretiosum	0.00068193452563618	0.282485875706215	0.00000518827596688327	(0.000505,0.000847]	354
Trichogramma_pretiosum	0.00101961261306279	0.34180790960452	0.00000536604305443307	(0.000847,0.00119]	354
Trichogramma_pretiosum	0.00138001142697255	0.309859154929577	0.00000643162137768357	(0.00119,0.0016]	355
Trichogramma_pretiosum	0.00184975861904682	0.324858757062147	0.00000787196887859989	(0.0016,0.0021]	354
Trichogramma_pretiosum	0.00234297602253377	0.31638418079096	0.00000801820090027969	(0.0021,0.00262]	354
Trichogramma_pretiosum	0.00292053300436441	0.250704225352113	0.00000978621409619367	(0.00262,0.00326]	355
